customer_key,customer_id,first_name,last_name,email,address,address2,district,city,country,postal_code,phone,active,create_date,start_date,end_date
416,416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,966 Arecibo Loop,"",Sind,Dadu,Pakistan,94018,15273765306,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
417,417,Travis,Estep,travis.estep@sakilacustomer.org,289 Santo Andr Manor,"",al-Sharqiya,al-Qatif,Saudi Arabia,72410,214976066017,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
418,418,Jeff,East,jeff.east@sakilacustomer.org,437 Chungho Drive,"",Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,59489,491271355190,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
419,419,Chad,Carbone,chad.carbone@sakilacustomer.org,1948 Bayugan Parkway,"",Bihar,Katihar,India,60622,987306329957,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
420,420,Jacob,Lance,jacob.lance@sakilacustomer.org,1866 al-Qatif Avenue,"",California,El Monte,United States,89420,546793516940,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
421,421,Lee,Hawks,lee.hawks@sakilacustomer.org,1661 Abha Drive,"",Tamil Nadu,Pudukkottai,India,14400,270456873752,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
422,422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,1557 Cape Coral Parkway,"",Hubei,Laohekou,China,46875,368284120423,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
423,423,Alfred,Casillas,alfred.casillas@sakilacustomer.org,1727 Matamoros Place,"",Sawhaj,Sawhaj,Egypt,78813,129673677866,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
424,424,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,1269 Botosani Manor,"",Guangdong,Shanwei,China,47394,736517327853,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
521,521,Roland,South,roland.south@sakilacustomer.org,1993 0 Loop,"",Liaoning,Yingkou,China,41214,25865528181,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
425,425,Francis,Sikes,francis.sikes@sakilacustomer.org,355 Vitria de Santo Anto Way,"",Oaxaca,San Juan Bautista Tuxtepec,Mexico,81758,548003849552,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
426,426,Bradley,Motley,bradley.motley@sakilacustomer.org,1596 Acua Parkway,"",Jharkhand,Purnea (Purnia),India,70425,157133457169,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
427,427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,259 Ipoh Drive,"",So Paulo,Guaruj,Brazil,64964,419009857119,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
428,428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1823 Hoshiarpur Lane,"",Komi,Syktyvkar,Russian Federation,33191,307133768620,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
429,429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1404 Taguig Drive,"",Okayama,Tsuyama,Japan,87212,572068624538,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
430,430,Ray,Houle,ray.houle@sakilacustomer.org,740 Udaipur Lane,"",Nizni Novgorod,Dzerzinsk,Russian Federation,33505,497288595103,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
431,431,Joel,Francisco,joel.francisco@sakilacustomer.org,287 Cuautla Boulevard,"",Chuquisaca,Sucre,Bolivia,72736,82619513349,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
432,432,Edwin,Burk,edwin.burk@sakilacustomer.org,1766 Almirante Brown Street,"",KwaZulu-Natal,Newcastle,South Africa,63104,617567598243,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
433,433,Don,Bone,don.bone@sakilacustomer.org,596 Huixquilucan Place,"",Nampula,Naala-Porto,Mozambique,65892,342709348083,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
434,434,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,1351 Aparecida de Goinia Parkway,"",Northern Mindanao,Ozamis,Philippines,41775,959834530529,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
435,435,Ricky,Shelby,ricky.shelby@sakilacustomer.org,722 Bradford Lane,"",Shandong,Junan,China,90920,746251338300,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
436,436,Troy,Quigley,troy.quigley@sakilacustomer.org,983 Santa F Way,"",British Colombia,Vancouver,Canada,47472,145720452260,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
437,437,Randall,Neumann,randall.neumann@sakilacustomer.org,1245 Ibirit Way,"",La Romana,La Romana,Dominican Republic,40926,331888642162,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
438,438,Barry,Lovelace,barry.lovelace@sakilacustomer.org,1836 Korla Parkway,"",Copperbelt,Kitwe,Zambia,55405,689681677428,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
439,439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,231 Kaliningrad Place,"",Lombardia,Bergamo,Italy,57833,575081026569,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
440,440,Bernard,Colby,bernard.colby@sakilacustomer.org,495 Bhimavaram Lane,"",Maharashtra,Dhule (Dhulia),India,3,82088937724,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
441,441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,1924 Shimonoseki Drive,"",Batna,Batna,Algeria,52625,406784385440,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
442,442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,105 Dzerzinsk Manor,"",Inner Mongolia,Tongliao,China,48570,240776414296,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
443,443,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,614 Denizli Parkway,"",Rio Grande do Sul,So Leopoldo,Brazil,29444,876491807547,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
444,444,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,1289 Belm Boulevard,"",Tartumaa,Tartu,Estonia,88306,237368926031,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
445,445,Micheal,Forman,micheal.forman@sakilacustomer.org,203 Tambaram Street,"",Buenos Aires,Escobar,Argentina,73942,411549550611,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
446,446,Theodore,Culp,theodore.culp@sakilacustomer.org,1704 Tambaram Manor,"",West Bengali,Uluberia,India,2834,39463554936,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
447,447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,207 Cuernavaca Loop,"",Tatarstan,Nabereznyje Telny,Russian Federation,52671,782900030287,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
448,448,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,319 Springs Loop,"",Baijeri,Erlangen,Germany,99552,72524459905,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
449,449,Oscar,Aquino,oscar.aquino@sakilacustomer.org,956 Nam Dinh Manor,"",Kerman,Sirjan,Iran,21872,474047727727,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
450,450,Jay,Robb,jay.robb@sakilacustomer.org,1947 Paarl Way,"",Central Java,Surakarta,Indonesia,23636,834061016202,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
451,451,Jim,Rea,jim.rea@sakilacustomer.org,814 Simferopol Loop,"",Sinaloa,El Fuerte,Mexico,48745,524567129902,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
452,452,Tom,Milner,tom.milner@sakilacustomer.org,535 Ahmadnagar Manor,"",Abu Dhabi,Abu Dhabi,United Arab Emirates,41136,985109775584,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
453,453,Calvin,Martel,calvin.martel@sakilacustomer.org,138 Caracas Boulevard,"",Zulia,Maracabo,Venezuela,16790,974433019532,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
454,454,Alex,Gresham,alex.gresham@sakilacustomer.org,251 Florencia Drive,"",Michoacn de Ocampo,Uruapan,Mexico,16119,118011831565,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
455,455,Jon,Wiles,jon.wiles@sakilacustomer.org,659 Gatineau Boulevard,"",La Paz,El Alto,Bolivia,28587,205524798287,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
456,456,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,1889 Valparai Way,"",Ziguinchor,Ziguinchor,Senegal,75559,670370974122,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
457,457,Bill,Gavin,bill.gavin@sakilacustomer.org,1485 Bratislava Place,"",Illinois,Rockford,United States,83183,924663855568,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
458,458,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,935 Aden Boulevard,"",Central Java,Tegal,Indonesia,64709,335052544020,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
459,459,Tommy,Collazo,tommy.collazo@sakilacustomer.org,76 Kermanshah Manor,"",Esfahan,Qomsheh,Iran,23343,762361821578,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
460,460,Leon,Bostic,leon.bostic@sakilacustomer.org,734 Tanshui Avenue,"",Caquet,Florencia,Colombia,70664,366776723320,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
461,461,Derek,Blakely,derek.blakely@sakilacustomer.org,118 Jaffna Loop,"",Northern Mindanao,Gingoog,Philippines,10447,325526730021,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
462,462,Warren,Sherrod,warren.sherrod@sakilacustomer.org,1621 Tongliao Avenue,"",Irkutsk,Usolje-Sibirskoje,Russian Federation,22173,209342540247,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
463,463,Darrell,Power,darrell.power@sakilacustomer.org,1844 Usak Avenue,"",Nova Scotia,Halifax,Canada,84461,164414772677,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
464,464,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,1872 Toulon Loop,"",OHiggins,Rancagua,Chile,7939,928809465153,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
465,465,Floyd,Gandy,floyd.gandy@sakilacustomer.org,1088 Ibirit Place,"",Jalisco,Zapopan,Mexico,88502,49084281333,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
466,466,Leo,Ebert,leo.ebert@sakilacustomer.org,1322 Mosul Parkway,"",Shandong,Dongying,China,95400,268053970382,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
467,467,Alvin,Deloach,alvin.deloach@sakilacustomer.org,1447 Chatsworth Place,"",Chihuahua,Cuauhtmoc,Mexico,41545,769370126331,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
468,468,Tim,Cary,tim.cary@sakilacustomer.org,1257 Guadalajara Street,"",Karnataka,Bijapur,India,33599,195337700615,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
469,469,Wesley,Bull,wesley.bull@sakilacustomer.org,1469 Plock Lane,"",Galicia,Ourense (Orense),Spain,95835,622884741180,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
470,470,Gordon,Allard,gordon.allard@sakilacustomer.org,434 Ourense (Orense) Manor,"",Hodeida,Hodeida,Yemen,14122,562370137426,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
471,471,Dean,Sauer,dean.sauer@sakilacustomer.org,270 Tambaram Parkway,"",Gauteng,Johannesburg,South Africa,9668,248446668735,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
473,473,Jorge,Olivares,jorge.olivares@sakilacustomer.org,1078 Stara Zagora Drive,"",Aceh,Lhokseumawe,Indonesia,69221,932992626595,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
474,474,Dustin,Gillette,dustin.gillette@sakilacustomer.org,1854 Okara Boulevard,"",Drenthe,Emmen,Netherlands,42123,131912793873,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
475,475,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,421 Yaound Street,"",Sumy,ostka,Ukraine,11363,726875628268,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
476,476,Derrick,Bourque,derrick.bourque@sakilacustomer.org,1153 Allende Way,"",Qubec,Gatineau,Canada,20336,856872225376,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
477,477,Dan,Paine,dan.paine@sakilacustomer.org,808 Naala-Porto Parkway,"",England,Stockport,United Kingdom,41060,553452430707,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
478,478,Lewis,Lyman,lewis.lyman@sakilacustomer.org,632 Usolje-Sibirskoje Parkway,"",Ha Darom,Ashqelon,Israel,73085,667648979883,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
479,479,Zachary,Hite,zachary.hite@sakilacustomer.org,98 Pyongyang Boulevard,"",Ohio,Akron,United States,88749,191958435142,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
480,480,Corey,Hauser,corey.hauser@sakilacustomer.org,984 Novoterkassk Loop,"",Gaziantep,Gaziantep,Turkey,28165,435118527255,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
481,481,Herman,Devore,herman.devore@sakilacustomer.org,64 Korla Street,"",Mwanza,Mwanza,Tanzania,25145,510383179153,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
482,482,Maurice,Crawley,maurice.crawley@sakilacustomer.org,1785 So Bernardo do Campo Street,"",Veracruz,Coatzacoalcos,Mexico,71182,684529463244,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
483,483,Vernon,Chapa,vernon.chapa@sakilacustomer.org,698 Jelets Boulevard,"",Denizli,Denizli,Turkey,2596,975185523021,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
484,484,Roberto,Vu,roberto.vu@sakilacustomer.org,1297 Alvorada Parkway,"",Ningxia,Yinchuan,China,11839,508348602835,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
485,485,Clyde,Tobias,clyde.tobias@sakilacustomer.org,1909 Dayton Avenue,"",Guangdong,Shaoguan,China,88513,702955450528,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
486,486,Glen,Talbert,glen.talbert@sakilacustomer.org,1789 Saint-Denis Parkway,"",Coahuila de Zaragoza,Acua,Mexico,8268,936806643983,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
487,487,Hector,Poindexter,hector.poindexter@sakilacustomer.org,185 Mannheim Lane,"",Stavropol,Pjatigorsk,Russian Federation,23661,589377568313,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
488,488,Shane,Millard,shane.millard@sakilacustomer.org,184 Mandaluyong Street,"",Baja California Sur,La Paz,Mexico,94239,488425406814,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
489,489,Ricardo,Meador,ricardo.meador@sakilacustomer.org,591 Sungai Petani Drive,"",Okayama,Okayama,Japan,46400,37247325001,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
490,490,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,656 Matamoros Drive,"",Boyac,Sogamoso,Colombia,19489,17305839123,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
491,491,Rick,Mattox,rick.mattox@sakilacustomer.org,775 ostka Drive,"",al-Daqahliya,Mit Ghamr,Egypt,22358,171973024401,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
492,492,Lester,Kraus,lester.kraus@sakilacustomer.org,1013 Tabuk Boulevard,"",West Bengali,Kanchrapara,India,96203,158399646978,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
493,493,Brent,Harkins,brent.harkins@sakilacustomer.org,319 Plock Parkway,"",Istanbul,Sultanbeyli,Turkey,26101,854259976812,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
494,494,Ramon,Choate,ramon.choate@sakilacustomer.org,1954 Kowloon and New Kowloon Way,"",Chimborazo,Robamba,Ecuador,63667,898559280434,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
495,495,Charlie,Bess,charlie.bess@sakilacustomer.org,362 Rajkot Lane,"",Gansu,Baiyin,China,98030,962020153680,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
496,496,Tyler,Wren,tyler.wren@sakilacustomer.org,1060 Tandil Lane,"",Shandong,Rizhao,China,72349,211256301880,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
497,497,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,1515 Korla Way,"",England,York,United Kingdom,57197,959467760895,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
498,498,Gene,Sanborn,gene.sanborn@sakilacustomer.org,1416 San Juan Bautista Tuxtepec Avenue,"",Zufar,Salala,Oman,50592,144206758053,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
499,499,Marc,Outlaw,marc.outlaw@sakilacustomer.org,1 Valle de Santiago Avenue,"",Apulia,Brindisi,Italy,86208,465897838272,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
500,500,Reginald,Kinder,reginald.kinder@sakilacustomer.org,519 Brescia Parkway,"",East Java,Madiun,Indonesia,69504,793996678771,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
501,501,Ruben,Geary,ruben.geary@sakilacustomer.org,414 Mandaluyong Street,"",Lubelskie,Lublin,Poland,16370,52709222667,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
502,502,Brett,Cornwell,brett.cornwell@sakilacustomer.org,1197 Sokoto Boulevard,"",West Bengali,Siliguri (Shiliguri),India,87687,868602816371,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
503,503,Angel,Barclay,angel.barclay@sakilacustomer.org,496 Celaya Drive,"",Nagano,Ueda,Japan,90797,759586584889,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
504,504,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,786 Matsue Way,"",Illinois,Joliet,United States,37469,111177206479,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
505,505,Rafael,Abney,rafael.abney@sakilacustomer.org,48 Maracabo Place,"",Central Luzon,Talavera,Philippines,1570,82671830126,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
506,506,Leslie,Seward,leslie.seward@sakilacustomer.org,1152 al-Qatif Lane,"",Kalimantan Barat,Pontianak,Indonesia,44816,131370665218,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
507,507,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,1269 Ipoh Avenue,"",Eskisehir,Eskisehir,Turkey,54674,402630109080,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
508,508,Milton,Howland,milton.howland@sakilacustomer.org,758 Korolev Parkway,"",Andhra Pradesh,Vijayawada,India,75474,441628280920,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
509,509,Raul,Fortier,raul.fortier@sakilacustomer.org,1747 Rustenburg Place,"",Bihar,Chapra,India,51369,442673923363,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
510,510,Ben,Easter,ben.easter@sakilacustomer.org,886 Tonghae Place,"",Volgograd,Kamyin,Russian Federation,19450,711928348157,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
511,511,Chester,Benner,chester.benner@sakilacustomer.org,1574 Goinia Boulevard,"",Heilongjiang,Suihua,China,39529,59634255214,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
512,512,Cecil,Vines,cecil.vines@sakilacustomer.org,548 Uruapan Street,"",Ontario,London,United Kingdom,35653,879347453467,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
513,513,Duane,Tubbs,duane.tubbs@sakilacustomer.org,962 Tama Loop,"","",Yangor,Nauru,65952,282667506728,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
514,514,Franklin,Troutman,franklin.troutman@sakilacustomer.org,1778 Gijn Manor,"",Hubei,Zaoyang,China,35156,288910576761,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
515,515,Andre,Rapp,andre.rapp@sakilacustomer.org,568 Dhule (Dhulia) Loop,"",Coquimbo,Coquimbo,Chile,92568,602101369463,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
516,516,Elmer,Noe,elmer.noe@sakilacustomer.org,1768 Udine Loop,"",Battambang,Battambang,Cambodia,32347,448876499197,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
517,517,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,608 Birgunj Parkway,"",Taipei,Chungho,Taiwan,400,627425618482,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
518,518,Gabriel,Harder,gabriel.harder@sakilacustomer.org,680 A Corua (La Corua) Manor,"",Sivas,Sivas,Turkey,49806,158326114853,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
519,519,Ron,Deluca,ron.deluca@sakilacustomer.org,1949 Sanya Street,"",Gumma,Isesaki,Japan,61244,132100972047,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
520,520,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,617 Klerksdorp Place,"",Khanh Hoa,Nha Trang,Vietnam,94707,574973479129,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
522,522,Arnold,Havens,arnold.havens@sakilacustomer.org,1176 Southend-on-Sea Manor,"",Southern Tagalog,Santa Rosa,Philippines,81651,236679267178,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
523,523,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,600 Purnea (Purnia) Avenue,"",Nghe An,Vinh,Vietnam,18043,638409958875,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
525,525,Adrian,Clary,adrian.clary@sakilacustomer.org,1986 Sivas Place,"",Friuli-Venezia Giuli,Udine,Italy,95775,182059202712,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
526,526,Karl,Seal,karl.seal@sakilacustomer.org,1427 Tabuk Place,"",Florida,Cape Coral,United States,31342,214756839122,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
527,527,Cory,Meehan,cory.meehan@sakilacustomer.org,556 Asuncin Way,"",Mogiljov,Mogiljov,Belarus,35364,338244023543,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
528,528,Claude,Herzog,claude.herzog@sakilacustomer.org,486 Ondo Parkway,"",Benguela,Benguela,Angola,35202,105882218332,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
529,529,Erik,Guillen,erik.guillen@sakilacustomer.org,635 Brest Manor,"",Andhra Pradesh,Bhimavaram,India,40899,80593242951,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
530,530,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,166 Jinchang Street,"",Buenos Aires,Ezeiza,Argentina,86760,717566026669,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
531,531,Jamie,Waugh,jamie.waugh@sakilacustomer.org,958 Sagamihara Lane,"",Mie,Kuwana,Japan,88408,427274926505,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
532,532,Neil,Renner,neil.renner@sakilacustomer.org,1817 Livorno Way,"",Khanh Hoa,Cam Ranh,Vietnam,79401,478380208348,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
533,533,Jessie,Milam,jessie.milam@sakilacustomer.org,1332 Gaziantep Lane,"",Shandong,Binzhou,China,22813,383353187467,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
534,534,Christian,Jung,christian.jung@sakilacustomer.org,949 Allende Lane,"",Uttar Pradesh,Amroha,India,67521,122981120653,0,2006-02-14 00:00:00,2023-08-16,2023-08-16
535,535,Javier,Elrod,javier.elrod@sakilacustomer.org,195 Ilorin Street,"",Chari-Baguirmi,NDjamna,Chad,49250,8912935608,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
536,536,Fernando,Churchill,fernando.churchill@sakilacustomer.org,193 Bhusawal Place,"",Kang-won,Tonghae,South Korea,9750,745267607502,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
537,537,Clinton,Buford,clinton.buford@sakilacustomer.org,43 Vilnius Manor,"",Colorado,Aurora,United States,79814,484500282381,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
538,538,Ted,Breaux,ted.breaux@sakilacustomer.org,183 Haiphong Street,"",Jilin,Baicheng,China,69953,488600270038,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
539,539,Mathew,Bolin,mathew.bolin@sakilacustomer.org,163 Augusta-Richmond County Loop,"",Carabobo,Valencia,Venezuela,33030,754579047924,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
540,540,Tyrone,Asher,tyrone.asher@sakilacustomer.org,191 Jos Azueta Parkway,"",Ruse,Ruse,Bulgaria,13629,932156667696,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
541,541,Darren,Windham,darren.windham@sakilacustomer.org,379 Lublin Parkway,"",Toscana,Livorno,Italy,74568,921960450089,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
542,542,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,1658 Cuman Loop,"",Sumatera Selatan,Pangkal Pinang,Indonesia,51309,784907335610,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
543,543,Lance,Pemberton,lance.pemberton@sakilacustomer.org,454 Qinhuangdao Drive,"",Tadla-Azilal,Beni-Mellal,Morocco,25866,786270036240,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
544,544,Cody,Nolen,cody.nolen@sakilacustomer.org,1715 Okayama Street,"",So Paulo,So Bernardo do Campo,Brazil,55676,169352919175,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
545,545,Julio,Noland,julio.noland@sakilacustomer.org,182 Nukualofa Drive,"",Sumy,Konotop,Ukraine,15414,426346224043,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
546,546,Kelly,Knott,kelly.knott@sakilacustomer.org,390 Wroclaw Way,"",Hainan,Sanya,China,5753,357593328658,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
547,547,Kurt,Emmons,kurt.emmons@sakilacustomer.org,1421 Quilmes Lane,"",Ishikawa,Kanazawa,Japan,19151,135407755975,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
548,548,Allan,Cornish,allan.cornish@sakilacustomer.org,947 Trshavn Place,"",Central Luzon,Tarlac,Philippines,841,50898428626,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
549,549,Nelson,Christenson,nelson.christenson@sakilacustomer.org,1764 Jalib al-Shuyukh Parkway,"",Galicia,Santiago de Compostela,Spain,77642,84794532510,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
550,550,Guy,Brownlee,guy.brownlee@sakilacustomer.org,346 Cam Ranh Avenue,"",Zhejiang,Zhoushan,China,39976,978430786151,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
551,551,Clayton,Barbee,clayton.barbee@sakilacustomer.org,1407 Pachuca de Soto Place,"",Rio Grande do Sul,Alvorada,Brazil,26284,380077794770,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
552,552,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,904 Clarksville Drive,"",Zhejiang,Haining,China,52234,955349440539,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
553,553,Max,Pitt,max.pitt@sakilacustomer.org,1917 Kumbakonam Parkway,"",Vojvodina,Novi Sad,Yugoslavia,11892,698182547686,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
554,554,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,1447 Imus Place,"",Gujarat,Rajkot,India,12905,62127829280,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
555,555,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,1497 Fengshan Drive,"",KwaZulu-Natal,Chatsworth,South Africa,63022,368738360376,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
556,556,Armando,Gruber,armando.gruber@sakilacustomer.org,869 Shikarpur Way,"",England,Southport,United Kingdom,57380,590764256785,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
557,557,Felix,Gaffney,felix.gaffney@sakilacustomer.org,1059 Yuncheng Avenue,"",Vilna,Vilnius,Lithuania,47498,107092893983,1,2006-02-14 00:00:00,2023-08-16,2023-08-16
